南京市专精特新中小企业名录库入库企业名单
89,中苏科技股份有限公司,专精特新“小巨人”企业
90,南京肯特复合材料股份有限公司,专精特新“小巨人”企业
91,江苏中圣管道工程技术有限公司,专精特新“小巨人”企业
92,南京华电节能环保股份有限公司,专精特新“小巨人”企业
93,南京天诗新材料科技有限公司,专精特新“小巨人”企业
94,江苏冠军科技集团股份有限公司,专精特新“小巨人”企业
95,江苏本川智能电路科技股份有限公司,专精特新“小巨人”企业
96,南京高华科技股份有限公司,专精特新“小巨人”企业
97,南京电气高压套管有限公司,专精特新“小巨人”企业
98,南京高光半导体材料有限公司,专精特新“小巨人”企业
99,南京诺尔曼生物技术股份有限公司,专精特新“小巨人”企业
100,南京春辉科技实业有限公司,专精特新“小巨人”企业
101,南京工大数控科技有限公司,专精特新“小巨人”企业
102,南京亿高微波系统工程有限公司,专精特新“小巨人”企业
103,南京轩凯生物科技股份有限公司,专精特新“小巨人”企业
104,南京碧盾环保科技股份有限公司,专精特新“小巨人”企业
105,南京大全电气有限公司,专精特新“小巨人”企业
106,南京大树智能科技股份有限公司,专精特新“小巨人”企业
107,南京埃斯顿自动化股份有限公司,专精特新“小巨人”企业
108,南京茂莱光学科技股份有限公司,专精特新“小巨人”企业
109,南京达迈科技实业有限公司,专精特新“小巨人”企业
110,南京科润工业介质股份有限公司,专精特新“小巨人”企业
111,南京宏泰半导体科技有限公司,专精特新“小巨人”企业
112,南京甄视智能科技有限公司,专精特新“小巨人”企业
113,南京控维通信科技有限公司,专精特新“小巨人”企业
114,南京恒天领锐汽车有限公司,专精特新“小巨人”企业
115,江苏集萃药康生物科技股份有限公司,专精特新“小巨人”企业
— 4 —
序号,企业名称,备注
116,江苏可兰素环保科技有限公司,专精特新“小巨人”企业
117,中铁宝桥（南京）有限公司,专精特新“小巨人”企业
118,南京恒电电子有限公司,专精特新“小巨人”企业
119,南京长江工业炉科技集团有限公司,江苏省专精特新小巨人企业
120,南京赛康交通安全科技股份有限公司,江苏省专精特新小巨人企业
121,江苏联著实业股份有限公司,江苏省专精特新小巨人企业
122,南京拓控信息科技股份有限公司,江苏省专精特新小巨人企业
123,南京泰通科技有限公司,江苏省专精特新小巨人企业
124,南京桂花鸭（集团）有限公司,江苏省专精特新小巨人企业
125,亿达天地环保技术股份有限公司,江苏省专精特新小巨人企业
126,南京熊猫机电仪技术有限公司,江苏省专精特新小巨人企业
127,南京英达公路养护车制造有限公司,江苏省专精特新小巨人企业
128,南京美思德新材料有限公司,江苏省专精特新小巨人企业
129,南京鼎世医疗器械有限公司,江苏省专精特新小巨人企业
130,南京电力自动化设备三厂有限公司,江苏省专精特新小巨人企业
131,南京国盛电子有限公司,江苏省专精特新小巨人企业
132,江苏东交智控科技集团股份有限公司,江苏省专精特新小巨人企业
133,扬子江药业集团南京海陵药业有限公司,江苏省专精特新小巨人企业
134,南京北路智控科技股份有限公司,江苏省专精特新小巨人企业
135,南京神克隆科技有限公司,江苏省专精特新小巨人企业
136,江苏奥赛康药业有限公司,江苏省专精特新小巨人企业
137,金广恒环保技术（南京）股份有限公司,江苏省专精特新小巨人企业
138,海太欧林集团有限公司,江苏省专精特新小巨人企业
139,南京优科制药有限公司,江苏省专精特新小巨人企业
140,南京熊猫信息产业有限公司,江苏省专精特新小巨人企业
141,南京苏美达智能技术有限公司,江苏省专精特新小巨人企业
142,江苏中圣压力容器装备制造有限公司,江苏省专精特新小巨人企业
143,南京富岛信息工程有限公司,江苏省专精特新小巨人企业
144,南京英尼格玛工业自动化技术有限公司,江苏省专精特新小巨人企业
145,南京迈瑞生物医疗电子有限公司,江苏省专精特新小巨人企业
— 5 —
序号,企业名称,备注
146,南京达斯琪数字科技有限公司,江苏省专精特新小巨人企业
147,南京引光医药科技有限公司,江苏省专精特新小巨人企业
148,南京擎科生物科技有限公司,江苏省专精特新小巨人企业
149,南京埃科法物联技术有限公司,江苏省专精特新小巨人企业
150,江苏智臻能源科技有限公司,江苏省专精特新小巨人企业
151,南京微麦科斯电子科技有限责任公司,江苏省专精特新小巨人企业
152,江苏环保产业技术研究院股份公司,江苏省专精特新小巨人企业
153,江苏集萃智能制造技术研究所有限公司,江苏省专精特新小巨人企业
154,江苏九天高科技股份有限公司,江苏省专精特新小巨人企业
155,江苏苏美达德隆汽车部件股份有限公司,江苏省专精特新小巨人企业
156,南京甘汁园糖业有限公司,江苏省专精特新小巨人企业
157,江苏法迈生医学科技有限公司,江苏省专精特新小巨人企业
158,江苏五城共聚科技控股有限公司,江苏省专精特新小巨人企业
159,苏芯物联技术（南京）有限公司,江苏省专精特新小巨人企业
160,南京康舟医药科技有限公司,江苏省专精特新小巨人企业
161,江苏零浩网络科技有限公司,江苏省专精特新小巨人企业
162,南京纽邦生物科技有限公司,江苏省专精特新小巨人企业
163,南京福康通健康产业有限公司,江苏省专精特新小巨人企业
164,南京功夫豆信息科技有限公司,江苏省专精特新小巨人企业
165,江苏二十六度节能科技有限公司,江苏省专精特新小巨人企业
166,南京方生和医药科技有限公司,江苏省专精特新小巨人企业
167,南京迪格诺斯生物技术有限公司,江苏省专精特新小巨人企业
168,南京京达生物技术有限公司,江苏省专精特新小巨人企业
169,创新奇智（南京）科技有限公司,江苏省专精特新小巨人企业
170,南京机器岛智能科技有限公司,江苏省专精特新小巨人企业
171,江苏北斗农机科技有限公司,江苏省专精特新小巨人企业
172,南京首勤特种材料有限公司,江苏省专精特新小巨人企业
173,江苏高淳陶瓷股份有限公司,江苏省专精特新小巨人企业
174,南京汇荣电气系统有限公司,江苏省专精特新小巨人企业
175,南京慧感电子科技有限公司,江苏省专精特新小巨人企业
— 6 —
序号,企业名称,备注
176,南京冠佳科技有限公司,江苏省专精特新小巨人企业
177,南京轴承有限公司,江苏省专精特新小巨人企业
178,南京华实齿轮传动设备有限公司,江苏省专精特新小巨人企业
179,南京驰韵科技发展有限公司,江苏省专精特新小巨人企业
180,南京云海轻金属精密制造有限公司,江苏省专精特新小巨人企业
181,江苏尤里卡生物科技有限公司,江苏省专精特新小巨人企业
182,南京沁智电子科技有限公司,江苏省专精特新小巨人企业
183,南京金鑫传动设备有限公司,江苏省专精特新小巨人企业
184,南京润京乳胶制品有限公司,江苏省专精特新小巨人企业
185,南京派格测控科技有限公司,江苏省专精特新小巨人企业
186,江苏诚盟装备股份有限公司,江苏省专精特新小巨人企业
187,江苏省农药研究所股份有限公司,江苏省专精特新小巨人企业
188,南京国电环保科技有限公司,江苏省专精特新小巨人企业
189,南京工大环境科技有限公司,江苏省专精特新小巨人企业
190,南京双威生物医学科技有限公司,江苏省专精特新小巨人企业
191,南京熊猫通信科技有限公司,江苏省专精特新小巨人企业
192,南京航天工业科技有限公司,江苏省专精特新小巨人企业
193,南京恒道医药科技股份有限公司,江苏省专精特新小巨人企业
194,江苏金晓电子信息股份有限公司,江苏省专精特新小巨人企业
195,南京麦驰钛业有限公司,江苏省专精特新小巨人企业
196,南京净环热冶金工程有限公司,江苏省专精特新小巨人企业
197,南京马斯德克金属制品有限公司,江苏省专精特新小巨人企业
198,多伦科技股份有限公司,江苏省专精特新小巨人企业
199,大峘集团有限公司,江苏省专精特新小巨人企业
200,江苏先特智能装备有限公司,江苏省专精特新小巨人企业
201,南京恒翔保温材料制造有限公司,江苏省专精特新小巨人企业
202,南京恒生制药有限公司,江苏省专精特新小巨人企业
203,江苏冠超物流科技有限公司,江苏省专精特新小巨人企业
204,南京斯瑞奇医疗用品有限公司,江苏省专精特新小巨人企业
205,南京正科医药股份有限公司,江苏省专精特新小巨人企业
— 7 —
序号,企业名称,备注
206,南京捷希科技有限公司,江苏省专精特新小巨人企业
207,南京中山制药有限公司,江苏省专精特新小巨人企业
208,南京讯联智能科技有限公司,江苏省专精特新小巨人企业
209,先声药业有限公司,江苏省专精特新小巨人企业
210,南京雷尔伟新技术股份有限公司,江苏省专精特新小巨人企业
211,东屋世安物联科技（江苏）股份有限公司,江苏省专精特新小巨人企业
212,中船重工鹏力（南京）塑造科技有限公司,江苏省专精特新小巨人企业
213,南京乐惠芬纳赫包装机械有限公司,江苏省专精特新小巨人企业
214,江苏中圣园科技股份有限公司,江苏省专精特新小巨人企业
215,中电环保股份有限公司,江苏省专精特新小巨人企业
216,南京晨伟医疗设备有限公司,江苏省专精特新小巨人企业
217,南京天辰礼达电子科技有限公司,江苏省专精特新小巨人企业
218,南京佩尔哲汽车内饰系统有限公司,江苏省专精特新小巨人企业
219,汉桑（南京）科技有限公司,江苏省专精特新小巨人企业
220,江苏先声医学诊断有限公司,江苏省专精特新小巨人企业
221,南京力通达电气技术有限公司,江苏省专精特新小巨人企业
222,南京星邺汇捷网络科技有限公司,江苏省专精特新小巨人企业
223,南京华捷艾米软件科技有限公司,江苏省专精特新小巨人企业
224,南京铉盈网络科技有限公司,江苏省专精特新小巨人企业
225,南京典格通信科技有限公司,江苏省专精特新小巨人企业
226,江苏易安联网络技术有限公司,江苏省专精特新小巨人企业
227,晶门科技（中国）有限公司,江苏省专精特新小巨人企业
228,南京南自信息技术有限公司,江苏省专精特新小巨人企业
229,南京天溯自动化控制系统有限公司,江苏省专精特新小巨人企业
230,南京倍立达新材料系统工程股份有限公司,江苏省专精特新小巨人企业
231,江苏和成新材料有限公司,江苏省专精特新小巨人企业
232,南京银茂微电子制造有限公司,江苏省专精特新小巨人企业
233,南京华瑞医疗设备制造有限公司,江苏省专精特新小巨人企业
234,朗坤智慧科技股份有限公司,江苏省专精特新小巨人企业
235,南京康尼电子科技有限公司,江苏省专精特新小巨人企业
— 8 —
序号,企业名称,备注
236,基蛋生物科技股份有限公司,江苏省专精特新小巨人企业
237,南京传奇生物科技有限公司,江苏省专精特新小巨人企业
238,南京优倍电气有限公司,江苏省专精特新小巨人企业
239,南京常荣声学股份有限公司,江苏省专精特新小巨人企业
240,南京炫佳网络科技有限公司,江苏省专精特新软件企业培育库企业
241,涌现（南京）芯片科技有限公司,江苏省专精特新软件企业培育库企业
242,南京联成科技发展股份有限公司,江苏省专精特新软件企业培育库企业
243,江苏汇鑫融智软件科技有限公司,江苏省专精特新软件企业培育库企业
244,江苏铨铨信息科技有限公司,江苏省专精特新软件企业培育库企业
245,江苏中石电子科技有限公司,江苏省专精特新软件企业培育库企业
246,江苏金思维软件有限公司,江苏省专精特新软件企业培育库企业
247,南京隆远电气技术有限公司,江苏省专精特新软件企业培育库企业
248,艾乐德电子（南京）有限公司,江苏省专精特新软件企业培育库企业
249,南京迪塔维数据技术有限公司,江苏省专精特新软件企业培育库企业
250,江苏户传科技有限公司,江苏省专精特新软件企业培育库企业
251,南京壹证通信息科技有限公司,江苏省专精特新软件企业培育库企业
252,南京医健通信息科技有限公司,江苏省专精特新软件企业培育库企业
253,智器云南京信息科技有限公司,江苏省专精特新软件企业培育库企业
254,江苏叁拾叁信息技术有限公司,江苏省专精特新软件企业培育库企业
255,南京赛宁信息技术有限公司,江苏省专精特新软件企业培育库企业
256,南京全控航空科技有限公司,江苏省专精特新软件企业培育库企业
257,南京北路软件技术有限公司,江苏省专精特新软件企业培育库企业
258,南京英锐创电子科技有限公司,申请入库企业
259,南京海鲸药业有限公司,申请入库企业
260,新格元（南京）生物科技有限公司,申请入库企业
261,南京海润医药有限公司,申请入库企业
262,江苏三鑫特殊金属材料股份有限公司,申请入库企业
263,南京东万生物技术有限公司,申请入库企业
264,南京江北新区生物医药公共服务平台有限公司,申请入库企业
265,金浦新材料股份有限公司,申请入库企业
— 9 —
序号,企业名称,备注
266,江苏鸿基节能新技术股份有限公司,申请入库企业
267,南京三生生物技术股份有限公司,申请入库企业
268,南京国电南自维美德自动化有限公司,申请入库企业
269,南京美辰微电子有限公司,申请入库企业
270,江苏黑马高科股份有限公司,申请入库企业
271,南京嘉翼精密机器制造股份有限公司,申请入库企业
272,江苏美克医学技术有限公司,申请入库企业
273,南京世和医疗器械有限公司,申请入库企业
274,江苏苏博生物医学科技南京有限公司,申请入库企业
275,江苏威凯尔医药科技有限公司,申请入库企业
276,南京明捷生物医药检测有限公司,申请入库企业
277,南京同仁堂药业有限责任公司,申请入库企业
278,南京特瑞线路器材有限公司,申请入库企业
279,中环信（南京）环境服务有限公司,申请入库企业
280,江苏中旗科技股份有限公司,申请入库企业
281,江苏新瀚新材料股份有限公司,申请入库企业
282,南京长江江宇环保科技有限公司,申请入库企业
283,江苏南钢通恒特材科技有限公司,申请入库企业
284,南京威孚金宁有限公司,申请入库企业
285,南京先正电子股份有限公司,申请入库企业
286,江苏奥莱特新材料股份有限公司,申请入库企业
287,江苏由甲申田新能源科技有限公司,申请入库企业
288,江苏中车数字科技有限公司,申请入库企业
289,华录易云科技有限公司,申请入库企业
290,南京聚隆科技股份有限公司,申请入库企业
291,南京盛航海运股份有限公司,申请入库企业
292,南京斯拜科生物科技股份有限公司,申请入库企业
293,江苏华创微系统有限公司,申请入库企业
294,南京市智凌芯科技股份有限公司,申请入库企业
295,南京睿辰欣创网络科技股份有限公司,申请入库企业
10 —
序号,企业名称,备注
296,南京迪威普光电技术股份有限公司,申请入库企业
297,南京中科微电子有限公司,申请入库企业
298,南京誉葆科技股份有限公司,申请入库企业
299,江苏万邦微电子有限公司,申请入库企业
300,江苏亚奥科技股份有限公司,申请入库企业
301,南京芯力微电子有限公司,申请入库企业
302,江苏肯立科技股份有限公司,申请入库企业
303,南京国业科技有限公司,申请入库企业
304,南京矽力微电子技术有限公司,申请入库企业
305,江苏普旭科技股份有限公司,申请入库企业
306,联通物联网有限责任公司,申请入库企业
307,江苏江航智飞机发动机部件研究院有限公司,申请入库企业
308,南京霖厚环保科技有限公司,申请入库企业
309,南京际华三五二一特种装备有限公司,申请入库企业
310,南京恒星自动化设备有限公司,申请入库企业
311,南京碳环生物质科技有限公司,申请入库企业
312,南京弹簧有限公司,申请入库企业
313,江苏琥珀环境技术有限公司,申请入库企业
314,南京五瑞生物降解新材料研究院有限公司,申请入库企业
315,江苏南工科技集团有限公司,申请入库企业
316,江苏交科能源科技发展有限公司,申请入库企业
317,江苏高速公路信息工程有限公司,申请入库企业
318,南京全信传输科技股份有限公司,申请入库企业
319,南京苏夏设计集团股份有限公司,申请入库企业
320,南京海纳医药科技股份有限公司,申请入库企业
321,药大制药有限公司,申请入库企业
322,南京圣诺热管有限公司,申请入库企业
323,江苏奥尼斯环保科技有限公司,申请入库企业
324,南京合纵电力设备有限公司,申请入库企业
325,江苏奥斯汀光电科技股份有限公司,申请入库企业
— 11 —
序号,企业名称,备注
326,南京红杉生物科技有限公司,申请入库企业
327,南京英田光学工程股份有限公司,申请入库企业
328,江苏翔腾新材料股份有限公司,申请入库企业
329,南京银茂铅锌矿业有限公司,申请入库企业
330,南京汽车锻造有限公司,申请入库企业
331,南京中科水治理股份有限公司,申请入库企业
332,南京旭建新型建材股份有限公司,申请入库企业
333,南京鑫翔环保产业有限公司,申请入库企业
334,南京雷电信息技术有限公司,申请入库企业
335,南京慧和建筑技术有限公司,申请入库企业
336,南京钺联激光科技有限公司,申请入库企业
337,南京泰晟科技实业有限公司,申请入库企业
338,南京正驰科技发展有限公司,申请入库企业
339,南京正泽科技股份有限公司,申请入库企业
340,南京泽众环保科技有限公司,申请入库企业
341,南京天创电子技术有限公司,申请入库企业
342,南京征途信息技术有限公司,申请入库企业
343,中牧南京动物药业有限公司,申请入库企业
344,江苏泰达机电设备有限责任公司,申请入库企业
345,江苏智库智能科技有限公司,申请入库企业
346,江苏欧帝电子科技有限公司,申请入库企业
347,南京有多利科技发展有限公司,申请入库企业
348,南京创优科技有限责任公司,申请入库企业
349,南京华兴压力容器制造有限公司,申请入库企业
350,南京东利来光电实业有限责任公司,申请入库企业
351,南京德丰机械有限公司,申请入库企业
352,江苏金陵电缆有限公司,申请入库企业
353,南京锦隆金属制品有限公司,申请入库企业
354,南京联合荣大工程材料有限责任公司,申请入库企业
355,江苏锦琪昶新材料有限公司,申请入库企业
12 —
序号,企业名称,备注
356,一夫科技股份有限公司,申请入库企业
357,南京尚爱机械制造有限公司,申请入库企业
358,南京真空泵厂有限公司,申请入库企业
359,南京际华三五二一环保科技有限公司,申请入库企业
360,南京瑞洁特膜分离科技有限公司,申请入库企业
361,南京赛摩三埃工控设备有限公司,申请入库企业
362,南京普罗安全系统有限公司,申请入库企业
363,南京沃天科技股份有限公司,申请入库企业
364,南京金城轨道交通设备有限公司,申请入库企业
365,徐工集团凯宫重工南京股份有限公司,申请入库企业
366,南京中船绿洲机器有限公司,申请入库企业
367,南京正隆顺达高分子材料有限公司,申请入库企业
368,南京中钞长城金融设备有限公司,申请入库企业
369,南京友西科技集团股份有限公司,申请入库企业
370,南京永成分子筛有限公司,申请入库企业
371,南京润泽流体控制设备有限公司,申请入库企业
372,南京大德减震科技有限公司,申请入库企业
373,南京大桥机器有限公司,申请入库企业
